"","x"
"1010",214.225
"1011",5.876
"1012",72.306
"1013",211.963
"1014",35.036
"1015",124.73
"1016",124.73
"1017",1584.975
"1018",8.851
"1019",53.607
"1020",482.223
"1021",84.083
"1022",5.876
"1023",59.092
"1024",11.529
"1025",56.387
"1026",126.48
"1027",256.793
"1028",59.935
"1029",253.709
"1030",11.667
"1031",733.335
"1032",7.684
"1033",276.951
"1034",276.951
"1035",568.295
"1036",214.225
"1037",124.73
"1038",262.538
"1039",321.062
"1040",458.45
"1041",231.353
"1042",253.709
"1043",105.867
"1044",733.335
"1045",NA
"1046",29.812
"1047",1252.785
"1048",193.87
"1049",218.055
"1050",639.048
"1051",218.055
"1052",276.951
"1053",39.174
"1054",NA
"1055",568.295
"1056",482.223
"1057",39.174
"1058",318.002
"1059",77.505
"1060",81.569
"1061",733.335
"1062",628.501
"1063",11.667
"1064",77.505
"1065",59.935
"1066",126.66
"1067",48.8
"1068",77.505
"1069",77.455
"1070",6.304
"1071",13.658
"1072",15.601
"1073",5.876
"1074",405.29
"1075",47.435
"1076",141.73
"1077",321.062
"1078",905.86
"1079",905.86
"1080",53.864
"1081",482.223
"1082",78.37
"1083",8.851
"1084",51.353
"1085",481.42
"1086",220.828
"1087",129.517
"1088",33.895
"1089",39.201
"1090",10.661
"1091",81.234
"1092",1252.785
"1093",124.73
"1094",7.684
"1095",211.93
"1096",NA
"1097",172.833
"1098",65.724
"1099",56.387
"1100",11.055
"1101",125.593
"1102",89.545
"1103",59.092
"1104",1584.975
"1105",77.455
"1106",628.501
"1107",45.446
"1108",40.451
"1109",262.538
"1110",628.501
"1111",45.153
"1112",231.353
"1113",211.963
"1114",1252.785
"1115",89.545
"1116",149.923
"1117",135.043
"1118",113.53
"1119",650.525
"1120",222.873
"1121",9.313
"1122",7.739
"1123",208.862
"1124",638.107
"1125",237.512
"1126",2387.087
"1127",277.908
"1128",51.353
"1129",1252.785
"1130",124.73
"1131",NA
"1132",7.739
"1133",NA
"1134",135.043
"1135",129.517
"1136",NA
"1137",53.607
"1138",76.406
"1139",60.496
"1140",262.538
"1141",93.432
"1142",733.335
"1143",319.969
"1144",8.851
"1145",6.304
"1146",45.153
"1147",499.118
"1148",73.198
"1149",60.662
"1150",76.406
"1151",499.118
"1152",8.851
"1153",29.812
"1154",1252.785
"1155",11.055
"1156",118.535
"1157",481.42
"1158",76.406
"1159",53.607
"1160",35.036
"1161",105.867
"1162",211.93
"1163",568.295
"1164",458.45
"1165",98.248
"1166",140.292
"1167",253.709
"1168",578.69
"1169",17.889
"1170",8.851
"1171",518.271
"1172",327.311
"1173",232.565
"1174",81.234
"1175",482.223
"1176",48.8
"1177",47.435
"1178",218.055
"1179",481.42
"1180",98.248
"1181",214.225
"1182",130.981
"1183",10.981
"1184",72.001
"1185",125.593
"1186",211.93
"1187",277.908
"1188",84.083
"1189",38.364
"1190",11.055
"1191",1534.59
"1192",29.812
"1193",211.963
"1194",458.45
"1195",859.763
"1196",267.583
"1197",256.793
"1198",65.724
"1199",318.002
"1200",9.796
"1201",193.87
"1202",29.812
"1203",6.771
"1204",77.505
"1205",5.954
"1206",77.455
"1207",60.662
"1208",1534.59
"1209",NA
"1210",124.73
"1211",518.271
"1212",105.867
"1213",89.545
"1214",568.295
"1215",141.73
"1216",93.423
"1217",10.981
"1218",135.043
"1219",NA
"1220",47.435
"1221",11.667
"1222",118.535
"1223",NA
"1224",125.593
"1225",318.002
"1226",60.662
"1227",9.776
"1228",518.271
"1229",56.387
"1230",113.53
"1231",194.341
"1232",66.564
"1233",6.304
"1234",95.547
"1235",66.016
"1236",6.771
"1237",318.002
"1238",146.494
"1239",10.981
"1240",125.593
"1241",905.86
"1242",454.813
"1243",905.86
"1244",60.496
"1245",194.341
"1246",89.545
"1247",628.501
"1248",39.201
"1249",118.535
"1250",628.501
"1251",405.29
"1252",72.306
"1253",48.8
"1254",60.908
"1255",124.73
"1256",638.107
"1257",482.223
"1258",NA
"1259",93.432
"1260",7.739
"1261",77.903
"1262",482.223
"1263",172.833
"1264",650.525
"1265",639.048
"1266",40.451
"1267",218.055
"1268",398.515
"1269",411.505
"1270",60.662
"1271",194.341
"1272",135.043
"1273",327.311
"1274",15.601
"1275",65.724
"1276",48.603
"1277",253.709
"1278",135.043
"1279",45.153
"1280",11.055
"1281",126.66
"1282",53.723
"1283",NA
"1284",639.048
"1285",53.864
"1286",93.423
"1287",650.525
"1288",172.833
"1289",454.813
"1290",6.771
"1291",578.69
"1292",93.432
"1293",2387.087
"1294",38.364
"1295",72.001
"1296",40.451
"1297",1252.785
"1298",327.311
"1299",78.37
"1300",530.835
"1301",46.602
"1302",327.311
"1303",51.353
"1304",2387.087
"1305",95.547
"1306",194.341
"1307",95.184
"1308",60.662
"1309",126.66
"1310",53.864
"1311",321.062
"1312",458.45
"1313",211.963
"1314",62.46
"1315",320.988
"1316",48.603
"1317",129.517
"1318",232.565
"1319",318.002
"1320",141.73
"1321",77.903
"1322",482.223
"1323",133.169
"1324",454.813
"1325",72.001
"1326",126.66
"1327",33.895
"1328",11.055
"1329",NA
"1330",125.593
"1331",62.46
"1332",89.545
"1333",185.973
"1334",NA
"1335",35.555
"1336",13.658
"1337",68.655
"1338",231.353
"1339",130.981
"1340",95.547
"1341",398.515
"1342",17.889
"1343",124.73
"1344",220.828
"1345",518.271
"1346",146.494
"1347",172.833
"1348",411.505
"1349",639.048
"1350",10.981
"1351",47.435
"1352",321.062
"1353",220.746
"1354",530.835
"1355",218.055
"1356",81.569
"1357",10.661
"1358",9.313
"1359",7.739
"1360",220.746
"1361",113.53
"1362",93.423
"1363",211.93
"1364",129.517
"1365",81.234
"1366",231.353
"1367",231.353
"1368",47.435
"1369",NA
"1370",53.607
"1371",411.505
"1372",133.169
"1373",638.107
"1374",149.923
"1375",521.243
"1376",458.45
"1377",133.169
"1378",33.895
"1379",220.828
"1380",568.295
"1381",146.494
"1382",39.201
"1383",2387.087
"1384",499.118
"1385",67.215
"1386",499.118
"1387",9.796
"1388",5.954
